logFC	AveExpr	t	P.Value	adj.P.Val	B
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	-0.243255371707892	0.0255438464099973	-2.94034720873269	0.0066312539898525	0.0138500874471603	-2.87027352597787
KEGG_VIRAL_MYOCARDITIS	-0.304754215530843	0.0162716657945981	-2.93169041965012	0.00677251672805095	0.0139683157516051	-2.88987462420016
KEGG_AXON_GUIDANCE	-0.213957179772208	-0.00515166830995992	-2.89619445138384	0.00738213355246004	0.0150376794587149	-2.96993651505367
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	-0.277566768272853	0.0808409973577946	-2.88858324888261	0.00751944913260188	0.0151305988643818	-2.98703815582172
KEGG_PRIMARY_IMMUNODEFICIENCY	-0.38637964104539	0.0310482789114043	-2.86735768111407	0.00791526384678047	0.0157351630689009	-3.03460587662542
KEGG_TGF_BETA_SIGNALING_PATHWAY	-0.264047808404241	0.000363406078580597	-2.8321646813594	0.00861524381049149	0.0167512044476772	-3.11306722105548
KEGG_PATHWAYS_IN_CANCER	-0.177010956755817	-0.00174084118006179	-2.83075965744646	0.00864436742563223	0.0167512044476772	-3.1161889599404
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	-0.208218905105229	0.00618038369539749	-2.82660974489494	0.00873093080303176	0.0167512044476772	-3.12540456248345
KEGG_INSULIN_SIGNALING_PATHWAY	-0.221335977920988	-0.00455303563061937	-2.76897460374255	0.0100208160875795	0.0189819230773814	-3.25263551689943
KEGG_TYPE_I_DIABETES_MELLITUS	-0.34699837184738	0.0296647209867945	-2.76468367790456	0.0101236923079368	0.0189819230773814	-3.26205049126188
KEGG_ACUTE_MYELOID_LEUKEMIA	-0.212443382355014	0.0115427585082937	-2.70972536559601	0.0115321270922822	0.0213797861823209	-3.38191773311633
KEGG_APOPTOSIS	-0.215662004613123	0.0096264103484859	-2.60498802003391	0.0147374632339819	0.0270186825956335	-3.60653143949448
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	-0.193196797676938	-0.0125651286743858	-2.5122836453882	0.0182476527971271	0.0330864034233624	-3.8009404511219
KEGG_TYPE_II_DIABETES_MELLITUS	-0.196925689628157	0.00977568848681281	-2.46047645324462	0.0205314117859874	0.0368226407031296	-3.90769752282897
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	-0.285047244202449	-0.0176200606067926	-2.42985544699802	0.0220021472274257	0.0390360676615618	-3.97013993118002
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.231465809634586	0.0212078957663321	-2.42063771982452	0.0224634686439548	0.0394305566622611	-3.9888395315307
KEGG_TYROSINE_METABOLISM	-0.204865647333714	0.00718547382334355	-2.36996760192867	0.0251615808905224	0.0437016931256441	-4.09081542665408
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	-0.156817193115628	-0.00112609969630488	-2.3214794314792	0.0280176001374171	0.0481552502361856	-4.18708163434842
KEGG_PURINE_METABOLISM	0.144638623493743	-0.0285974063548703	2.30289749484248	0.0291881623383043	0.049649966864126	-4.22362457202991
KEGG_RIBOSOME	-0.38265286574376	0.00307962857270608	-2.24173375911439	0.0333614332080453	0.0561697599931374	-4.34251302882025
KEGG_GLIOMA	-0.170641284133342	-0.00141363901818693	-2.23512869880957	0.0338429522007614	0.0564049203346024	-4.35522187181452
KEGG_P53_SIGNALING_PATHWAY	0.171187527223738	-0.0201918876784475	2.22282417412517	0.0347567280989593	0.0567075888726417	-4.37882867295854
KEGG_ERBB_SIGNALING_PATHWAY	-0.172762526091963	-0.00386214276829017	-2.22013802825876	0.034959145006116	0.0567075888726417	-4.38397028516299
KEGG_HISTIDINE_METABOLISM	-0.187068747649735	0.00327791262750442	-2.21886295849478	0.0350556003939967	0.0567075888726417	-4.38640943035721
KEGG_NITROGEN_METABOLISM	-0.201979924954732	0.0109001824949699	-2.2107263850767	0.0356767768165806	0.0571521182013185	-4.40195158766427
KEGG_BUTANOATE_METABOLISM	-0.230327887326082	-0.00330134664065252	-2.20409096182591	0.0361906681345843	0.0574178869442923	-4.4145971715053
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	-0.207629793562244	0.0100216853781834	-2.16944006062649	0.0389839756812991	0.06126053321347	-4.48020511274464
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.168528025633518	-0.0475206566360537	2.11284965504429	0.043963170761426	0.0680535805208043	-4.58578166374798
KEGG_OOCYTE_MEIOSIS	0.141063656869369	-0.0307499260002902	2.11103620364244	0.0441317158528852	0.0680535805208043	-4.58913217295537
