internal1	47.0
internal2	16.0
internal3	25.0
internal4	10.0
internal8	13.0
internal10	5.0
internal12	5.0
internal9	8.0
SM200303_4_069	14.0
SM200303_4_093	13.0
internal11	4.0
SM200303_4_033	10.0
internal7	12.0
SM200303_4_058	20.0
internal5	6.0
SM200303_4_034	11.0
SM200303_4_070	20.0
SM200303_4_057	20.0
internal6	6.0
SM200303_4_021	35.0
SM200303_4_046	17.0
SM200303_4_094	43.0
SM200303_4_009	41.0
SM200303_4_010	56.0
SM200303_4_081	38.0
