internal1	45.0
internal2	96.0
internal4	20.0
internal10	15.0
internal13	12.0
internal9	12.0
SM200303_4_079	30.0
internal7	7.0
internal5	11.0
SM200303_4_031	37.0
SM200303_4_055	20.0
internal6	5.0
SM200303_4_007	17.0
SM200303_4_068	19.0
internal12	6.0
internal8	8.0
SM200303_4_056	44.0
internal3	12.0
SM200303_4_032	24.0
SM200303_4_067	27.0
internal11	10.0
SM200303_4_044	21.0
SM200303_4_080	46.0
SM200303_4_019	34.0
SM200303_4_092	34.0
SM200303_4_043	47.0
SM200303_4_091	78.0
